Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Model,duration,Model/duration,PMC10392020,Full,"* Execution Time:   * 50K Markers, 9000 Training Size: Training: 3.24s | Inference: 1.36s/input   * 10K Markers, 9000 Training Size: Training: 1.07s | Inference: 1.14s/input   * 5K Markers, 9000 Training Size: Training: 0.94s | Inference: 1.13s/input   * 1K Markers, 9000 Training Size: Training: 0.85s | Inference: 1.12s/input   * 50K Markers, 5000 Training Size: Training: 1.81s | Inference: 0.53s/"
Model,duration,Model/duration,PMC8203473,Full,* Execution Time:   * Training: 2 days   * Inference: <1 second/input  * Hardware Used:   * Intel Core i7-9750H 2.60 GHz CPU   * NVIDIA RTX 2060 (6 GB memory) GPU
Model,duration,Model/duration,PMC8514185,Full,* Execution Time:   * Multilayer Perceptron: Training: 30 minutes | Inference: A couple of minutes.   * Gradient Boosting: Training: 1-2 hours | Inference: A couple of minutes.   * Random Forest: Training: 1-2 hours | Inference: A couple of minutes.   * Elastic Net: Training: 1-2 hours | Inference: A couple of minutes.   * Bidirectional Recurrent Neural Network: Training: 20-30 hours | Inference:
Model,duration,Model/duration,PMC7659093,Partial,* Execution Time:   * Random Forest: Training: Not enough information is available | Inference: Not enough information is available.   * Logistic Regression: Training: Not enough information is available | Inference: Not enough information is available.  * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC8568050,Partial,* Execution Time:   * Not enough information is available.  * Hardware Used:   * Not enough information is available.
Model,duration,Model/duration,PMC4407517,Partial,* Execution Time:   * Clinical:     * WBBR: Training: 2:30 | Inference: 0:02     * WGBB: Training: 7:19 | Inference: 0:01     * WSNR: Training: 1:34 | Inference: 0:02   * Medical:     * WBBB: Training: 1:19:37 | Inference: 0:01     * WLNR: Training: 0:01:32 | Inference: 0:01     * WSNN: Training: 0:01:07 | Inference: 0:00  * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC9347213,Partial,* Execution Time: Not enough information is available | Not enough information is available. * Hardware Used: GeForce RTX 2080Ti GPU.
Model,duration,Model/duration,PMC11865635,Partial,* Execution Time:   * Training: Not enough information is available   * Inference: 0.029s/slice | 3.59s/patient  * Hardware Used: Not enough information is available
Model,duration,Model/duration,PMC11625410,Partial,"* Execution Time: Not enough information is available. * Hardware Used: Stampede2 supercomputer (Texas Advanced Computing Center, The University of Texas at Austin, TX, USA)."
Model,duration,Model/duration,PMC7665450,Partial,* Execution Time: Not enough information is available | Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC11874791,Partial,* Execution Time:   * Not enough information is available.  * Hardware Used:   * Swedish National Infrastructure for Computing (SNIC) and the National Academic Infrastructure for Supercomputing in Sweden (NAISS).
Model,duration,Model/duration,PMC10948976,Partial,* Execution Time: Not enough information is available | Inference: Not enough information is available/input. * Hardware Used: Mac mini with an 8-core CPU Apple M1 chip using 16 GB of RAM.
Model,duration,Model/duration,PMC10583101,Partial,* Execution Time:   * Not enough information is available.  * Hardware Used:   * Not enough information is available.
Model,duration,Model/duration,PMC8581823,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC11806858,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC9413214,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC8832594,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC9980216,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC9338423,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC4527478,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC11377909,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC11607304,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,duration,Model/duration,PMC8058982,Missing,* Execution Time: Not enough information is available. * Hardware Used: Not enough information is available.
Model,interpretability,Model/interpretability,PMC7659093,Full,"* **Model Interpretability**: Transparent   * The Random Forest (RF) model is inherently interpretable. The RF method produces prediction rules that are logical statements of the form ""if (conditions) then (prediction)"", which are easy to use in decision-making. The relative importance of variables in the prediction of sports-related dental injuries is also identified, enhancing interpretability."
Model,interpretability,Model/interpretability,PMC8568050,Full,* **Model Interpretability**:   * Logistic Regression: Transparent   * Balanced Random Forest: Transparent   * Multilayer Perceptron: Black-box  * **XAI Methods**:   * Feature Importance: The Balanced Random Forest model was used to determine feature importance. The mean of the feature importance was used as the cut-off criterion for feature selection. The top 10 features are presented in Figure 1
Model,interpretability,Model/interpretability,PMC4407517,Full,* **Model Interpretability**:   * Bagging: Black-box.   * Random Forest: Black-box.   * Naïve Bayes: Transparent.   * RBF Network: Black-box.  * **XAI Methods**: None.
Model,interpretability,Model/interpretability,PMC9347213,Full,"* **Model Interpretability**: Black-box.   * The model is a deep learning architecture, specifically a neural network with multiple layers including convolutional and recurrent layers. Such models are typically considered black-boxes due to their complexity and the non-linear transformations they apply to input data.  * **XAI Methods**: None.   * The provided context does not mention the use of an"
Model,interpretability,Model/interpretability,PMC11865635,Full,"* **Model Interpretability**: Black-box.   * The model is based on Convolutional Neural Networks (CNNs), which are inherently black-box models. The authors explicitly state that the CNN decision-making process is a ""black-box"".   * The ensemble model integrates two CNN architectures, both of which are black-box models.  * **XAI Methods**: None.   * The authors do not mention the use of any specifi"
Model,interpretability,Model/interpretability,PMC8581823,Full,"* **Model Interpretability**: Black-box.   * The deep learning model used is a multi-layer perceptron (MLP), which is typically considered a black-box model due to its complex, non-linear nature.   * The k-means clustering algorithm is inherently transparent, as it is a simple, classical model.   * The random forest algorithm is also inherently transparent, as it provides feature importance scores"
Model,interpretability,Model/interpretability,PMC11625410,Full,"* **Model Interpretability**: Black-box.   * The model is a Random Forest, which is an ensemble of decision trees. While individual decision trees are interpretable, the ensemble nature of Random Forests makes them generally considered black-box models due to the complexity of aggregating multiple trees.  * **XAI Methods**: Feature Importance.   * The random forest algorithm provides in-built feat"
Model,interpretability,Model/interpretability,PMC7665450,Full,"* Model Interpretability: Black-box.   * The models used are Random Forest Regressors and Random Forest Classifiers, which are ensemble methods composed of decision trees. While individual decision trees are interpretable, the ensemble nature of Random Forests makes them generally considered black-box models due to the complexity introduced by aggregating multiple trees.  * XAI Methods: Feature Im"
Model,interpretability,Model/interpretability,PMC11806858,Full,"* **Model Interpretability**: Black-box.   * The model is based on an XGBoost algorithm, which is a type of gradient boosting machine. These models are generally considered black-box models due to their complexity and the way they combine multiple decision trees.  * **XAI Methods**: SHapley Additive exPlanations (SHAP) values.   * SHAP values were used to quantify feature importance within the mod"
Model,interpretability,Model/interpretability,PMC11874791,Full,* **Model Interpretability**:   * Logistic Regression: Transparent   * Random Forest: Transparent   * XGBoost: Black-box   * Soft Ensemble: Black-box   * Hard Ensemble: Black-box  * **XAI Methods**: None
Model,interpretability,Model/interpretability,PMC5521984,Partial,* **Model Interpretability**:   * CNN-rand: Black-box.   * CNN-pre: Black-box.   * CNN-Vote 2: Black-box.   * MTI: Not enough information is available.   * NB: Transparent.   * LR: Transparent.   * SVM: Black-box.   * SVM HL: Black-box.   * Ada: Transparent.   * Ada Over: Transparent.   * Vote 2: Black-box.   * Vote 3: Black-box.  * **XAI Methods**:   * The study applied convolutional filters (CFs
Model,interpretability,Model/interpretability,PMC7550141,Partial,"* **Model Interpretability**: Black-box.   * The study uses neural networks and deep learning techniques, which are known for their complexity and lack of inherent interpretability. These models are typically considered black-boxes due to their multiple layers and non-linear transformations, making it difficult to understand the decision-making process.  * **XAI Methods**: None.   * The text does"
Model,interpretability,Model/interpretability,PMC11843979,Partial,* **Model Interpretability**: Black-box.   * The model is a deep learning framework that leverages graph representations of protein structures and integrates them through attention-based fusion and VAE-generated embeddings. This architecture is typically considered a black-box due to its complexity and the lack of transparency in how individual predictions are made.  * **XAI Methods**: None.   * T
Model,interpretability,Model/interpretability,PMC8182259,Partial,"* **Model Interpretability**: Black-box.   * The models used in this study are ULMFiT and BERT, both of which are deep learning models. Deep learning models are typically considered black-boxes due to their complex architectures and the lack of transparency in how they make predictions.  * **XAI Methods**: None.   * The provided context does not mention the use of any specific explainable AI (XAI)"
Model,interpretability,Model/interpretability,PMC3811072,Partial,* **Model Interpretability**: Not enough information is available.   * The text does not provide sufficient detail to determine whether the ONYX system is inherently interpretable or a black-box. The description focuses on the system's functionality and performance rather than its internal workings or transparency.  * **XAI Methods**: None.   * The text does not mention the use of any specific Exp
Model,interpretability,Model/interpretability,PMC7778490,Partial,"* **Model Interpretability**: Black-box.   * The model is based on a deep convolutional neural network (CNN) combined with an Extreme Learning Machine (ELM) classifier. Both CNNs and ELMs are typically considered black-box models due to their complex, multi-layered architectures that do not provide straightforward interpretability.  * **XAI Methods**: None.   * The provided context does not mentio"
Model,interpretability,Model/interpretability,PMC8758502,Partial,* **Model Interpretability**:   * **EN**: Transparent   * **BR**: Transparent   * **LDpred2**: Not enough information is available   * **MLP**: Black-box   * **CNN**: Black-box  * **XAI Methods**: None
Model,interpretability,Model/interpretability,PMC11451058,Partial,"* **Model Interpretability**: Black-box.   * The model is a modified ResNet-based neural network, which is a type of deep learning model. Deep learning models are typically considered black-boxes due to their complex, multi-layered architecture, which makes it difficult to interpret how they arrive at specific predictions.  * **XAI Methods**: None.   * The provided context does not mention the use"
Model,interpretability,Model/interpretability,PMC11638597,Partial,"* Model Interpretability: Black-box.   * The models used in this study are based on deep learning architectures, specifically EfficientNet-B4 and DeepLab V3 with a ResNet101 encoder. These architectures are known for their complexity and are typically considered black-box models, meaning their internal workings are not easily interpretable.  * XAI Methods: None.   * The provided context does not m"
Model,interpretability,Model/interpretability,PMC9142346,Partial,"* **Model Interpretability**:   * Ridge Regression (R-LR): Transparent   * Lasso Regression (L-LR): Transparent   * Random Forest (RF): Transparent   * Support Vector Machine (SVM): Black-box  * **XAI Methods**:   * NEPAR algorithm for feature selection   * Degree centrality, closeness, and betweenness centrality measures for participant similarity   * Not enough information is available on the sp"
Model,output,Model/output,PMC7659093,Full,"* Prediction Task: Classification   * The model is used for classification purposes, specifically to predict whether a sports-related dental injury will occur.  * Target Variable:   * Sports-related dental injury occurrence     * The model predicts the occurrence of sports-related dental injuries in 6 to 13-year-old athlete children."
Model,output,Model/output,PMC8568050,Full,"* **Prediction Task**: Output Classification.   * The model is designed to classify instances into dichotomous classes, specifically to predict the occurrence of an event.  * **Target Variable**:   * 30-day readmission with venous thromboembolism (VTE).     * The model predicts the likelihood of a patient being readmitted within 30 days with VTE.     * The target variable is binary (presence or ab"
Model,output,Model/output,PMC4407517,Full,* Prediction Task: Classification   * The model is used to classify instances into predefined categories.  * Target Variable:   * Bacterial Vaginosis (BV) diagnosis     * The model predicts whether a patient has BV or not.
Model,output,Model/output,PMC9347213,Full,* Prediction Task: Regression.   * The model is designed to predict continuous values for protein secondary structure content.  * Target Variable:   * Alpha-helix content (unitless ratio).   * Beta-sheet content (unitless ratio).
Model,output,Model/output,PMC11865635,Full,* Prediction Task: Classification. * Target Variable:   * Gallbladder presence: Binary classification (presence or absence).   * Acute cholecystitis (AC) diagnosis: Binary classification (AC or no AC).   * Gallbladder segmentation: Pixel-wise classification (gallbladder or non-gallbladder).
Model,output,Model/output,PMC8581823,Full,* Prediction Task: Classification * Target Variable:   * ADHD diagnosis (binary classification: ADHD or control)
Model,output,Model/output,PMC11625410,Full,* Prediction Task: Classification * Target Variable: Cleavage site presence   * Units: Binary (cleavage site or non-cleavage site)
Model,output,Model/output,PMC7665450,Full,* Prediction Task: Regression and Classification. * Target Variable:   * Trigger Day: The day of trigger administration (unitless).   * OHSS Risk: The probability of a patient being at risk of ovarian hyperstimulation syndrome (unitless).
Model,output,Model/output,PMC11806858,Full,* Prediction Task: Regression. * Target Variable: Probability of developing cardiovascular disease within the next 10 years.
Model,output,Model/output,PMC11874791,Full,* Prediction Task: Classification * Target Variable:   * Change in diagnosis from Aβ−T − to Aβ+T +   * Change in diagnosis from Aβ−T − to Aβ+T + using lumbar data   * Change in diagnosis from Aβ−T − to Aβ+T + using ventricular data   * TMT batch for each sample   * Tissue groups
Model,output,Model/output,PMC10069559,Partial,* **Prediction Task**: Output Classification.   * The model is designed to predict binary outcomes (hospitalization vs. no hospitalization).  * **Target Variable**:   * Hospitalization in August.   * Hospitalization in August or September.   * Not enough information is available on the units.
Model,output,Model/output,PMC11148103,Partial,"* Prediction Task: Classification   * The model is used for classification tasks, as indicated by the evaluation of features in partial residue prediction and the use of SHAP values to determine the impact on prediction outcomes.  * Target Variable:   * Not enough information is available     * The specific target variable being predicted is not explicitly stated in the provided context."
Model,output,Model/output,PMC7249423,Partial,* Prediction Task: Regression. * Target Variable:   - Stromal score (Not enough information is available).   - Expression of PD 1 (log2(counts +1)) (Not enough information is available).   - Beta value of cg17322655 (Not enough information is available).   - Expression of VEGFB (log2(counts +1)) (Not enough information is available).
Model,output,Model/output,PMC11869764,Partial,"* Prediction Task: Classification   * The models are used to predict categorical outcomes, specifically treatment response and survival metrics.  * Target Variable:   * Treatment response: Not enough information is available   * Overall Survival (OS): Not enough information is available   * Progression-Free Survival (PFS): Not enough information is available"
Model,output,Model/output,PMC9539078,Partial,* Prediction Task: Regression. * Target Variable:   * Daily confirmed cases of COVID-19.   * Not enough information is available on the units.
Model,output,Model/output,PMC6371636,Partial,* Prediction Task: Regression. * Target Variable:   * Bacterial growth curve.   * Units: Not enough information is available.
Model,output,Model/output,PMC8758502,Partial,* Prediction Task: Regression.   * The model is used to predict continuous effect sizes of genetic variants.  * Target Variable:   * Variant effect sizes.   * Not enough information is available on the units.
Model,output,Model/output,PMC10392020,Partial,* Prediction Task: Regression * Target Variable:   - Genomic Value (GV) for complex traits in Korean native cattle     - Units: Not enough information is available
Model,output,Model/output,PMC9953018,Partial,* Prediction Task: Classification * Target Variable: Binary classification outcome   * Not enough information is available on the specific target variable and units.
Model,output,Model/output,PMC11904180,Partial,* Prediction Task: Classification * Target Variable: Not enough information is available
Optimisation,algorithm,Optimisation/algorithm,PMC7659093,Full,* **ML Algorithm Class**:   * Random Forest   * Logistic Regression  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC8568050,Full,* **ML Algorithm Class**:   - Logistic Regression   - Balanced Random Forest   - Multilayer Perceptron  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC4407517,Full,* **ML Algorithm Class**:   * Genetic Search   * Linear Forward Selection   * Subset Size Forward Selection   * Bagging   * Random Forest   * Naïve Bayes   * RBF Network  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC9347213,Full,"* **ML Algorithm Class**:   - Deep Learning     - Convolutional Neural Network (CNN)     - Bidirectional Long Short-Term Memory (BiLSTM)     - Fully Connected Layers  * **Algorithm Novelty**: Application of existing method. The authors use an NLP-like structure to construct their model, which includes embedding layers, convolutional layers, BiLSTM units, and fully connected layers. This approach i"
Optimisation,algorithm,Optimisation/algorithm,PMC11865635,Full,* **ML Algorithm Class**:   * Convolutional Neural Network (CNN)   * VGG16   * U-Net  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC8581823,Full,* **ML Algorithm Class**:   * Multi-layer Perceptron (MLP)   * Random Forest   * K-means  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC11625410,Full,* **ML Algorithm Class**:   - Random Forest   - Recurrent Neural Network (RNN)   - Support Vector Machine (SVM)  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC7665450,Full,* ML Algorithm Class:   * Random Forest Regressor   * Random Forest Classifier  * Algorithm Novelty: Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC11806858,Full,* **ML Algorithm Class**:   * XGBoost  * **Algorithm Novelty**: Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC11874791,Full,* **ML Algorithm Class**:   * Logistic Regression   * Random Forest   * XGBoost  * **Algorithm Novelty**: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC10579490,Partial,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC7285934,Partial,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC8914522,Partial,* **ML Algorithm Class**:   * Machine Learning: Not enough information is available.  * **Algorithm Novelty**:   * Algorithm Novelty: Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC11795234,Partial,* **ML Algorithm Class**:   * Leave-One-Out Cross-Validation   * Cox Proportional Hazards Regression   * Not enough information is available  * **Algorithm Novelty**: Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC10323699,Partial,* **ML Algorithm Class**:   * Convolutional Neural Network (CNN)   * Not enough information is available  * **Algorithm Novelty**:   * Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC8331277,Partial,* ML Algorithm Class:   * Not enough information is available  * Algorithm Novelty:   * Application of existing method
Optimisation,algorithm,Optimisation/algorithm,PMC11584160,Partial,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Not enough information is available.
Optimisation,algorithm,Optimisation/algorithm,PMC8757162,Partial,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC10228240,Partial,* ML Algorithm Class:   * Not enough information is available.  * Algorithm Novelty:   * Application of existing method.
Optimisation,algorithm,Optimisation/algorithm,PMC11864393,Partial,* **ML Algorithm Class**:   * Not enough information is available.  * **Algorithm Novelty**:   * Application of existing method.
Optimisation,config,Optimisation/config,PMC6062245,Full,* Configuration Source: The detailed grid parameters for different machine learning methods are listed in Table SI2 †. Source: Supplementary.
Optimisation,config,Optimisation/config,PMC11845296,Full,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC10423541,Full,* Configuration Source: https://github.com/TissueImageAnalytics/iguana | Copyleft license
Optimisation,config,Optimisation/config,PMC10842950,Full,* Configuration Source: https://github.com/zvesoulis/ml_mri | GNU General Public License * The model configuration is described in the text. The optimal values for the XGBoost model parameters were derived by grid search. The values evaluated in model tuning are shown in Supplemental Table 2.
Optimisation,config,Optimisation/config,PMC11278897,Full,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC6936209,Full,* Configuration Source: The model is dockerized and publicly available at https://www.synapse.org/#!Synapse:syn11459638. Both data and reproducible code are included in the docker. | Creative Commons Attribution License (CC BY 4.0)
Optimisation,config,Optimisation/config,PMC9530987,Full,"* Configuration Source: The RF, DT, and AD codes, as well as instructions for installing and running the codes, are available on GitHub under the Massachusetts Institute of Technology Licence (https://github.com/SeanPCollins/RandomForest). | MIT License"
Optimisation,config,Optimisation/config,PMC10476493,Full,* Configuration Source: The GeNetOntology KNIME workflow is available publicly in https://github.com/malikyousef/GeNetOntology.git | GNU General Public License.
Optimisation,config,Optimisation/config,PMC11227463,Full,Not a relevant AI or machine learning publication
Optimisation,config,Optimisation/config,PMC8711640,Full,* Configuration Source: The complete pipeline for processing whole slide images and training and evaluating deep learning models is available at https://github.com/mahmoodlab/CLAM | GNU GPLv3.
Optimisation,config,Optimisation/config,PMC7659093,Partial,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC8568050,Partial,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC4407517,Partial,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC9347213,Partial,"* Configuration Source: Not enough information is available * Hyper-parameters:   * Batch size: 512   * Optimizer: Adam   * Loss function: Mean Square Error (MSE)   * Epochs: 50   * Training-validation split: 80% training, 20% testing   * Hardware: One GeForce RTX 2080Ti GPU   * Software: TensorFlow with Keras API * Model architecture:   * Embedding layer: 15 dimensions   * Batch normalization lay"
Optimisation,config,Optimisation/config,PMC11865635,Partial,* Configuration Source: Details on those processing are provided in Appendix S1. | Not enough information is available
Optimisation,config,Optimisation/config,PMC8581823,Partial,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC11625410,Partial,* Configuration Source: The final preserved model and a Jupyter Notebook that replicates training are available on GitLab (https://gitlab.com/machine-biology-group-public/pancleave) | Not enough information is available.
Optimisation,config,Optimisation/config,PMC7665450,Partial,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC11806858,Partial,* Configuration Source: Not enough information is available
Optimisation,config,Optimisation/config,PMC11874791,Partial,* **Configuration Source**: Appendix Table 7 | Not enough information is available   * The hyperparameter ranges for each model are shown in the Appendix Table 7. * **Configuration Source**: Appendix 9 | Not enough information is available   * Additional predictive performance results are shown in Appendix 9 for peptide and protein data from the lumbar data. * **Configuration Source**: Not enough
Optimisation,config,Optimisation/config,PMC10583101,Missing,* Configuration Source: Not enough information is available.
Optimisation,config,Optimisation/config,PMC9338423,Missing,* Configuration Source: Not enough information is available.
Optimisation,config,Optimisation/config,PMC10069559,Missing,* **Configuration Source**: Not enough information is available.
Optimisation,config,Optimisation/config,PMC6536474,Missing,* Configuration Source: Not enough information is available.
Optimisation,config,Optimisation/config,PMC8246604,Missing,* **Configuration Source**: Not enough information is available.
Optimisation,config,Optimisation/config,PMC11843979,Missing,* Configuration Source: Not enough information is available.
Optimisation,config,Optimisation/config,PMC8546707,Missing,* Configuration Source: Not enough information is available.
Optimisation,config,Optimisation/config,PMC7406302,Missing,* **Configuration Source**: Not enough information is available.
Optimisation,config,Optimisation/config,PMC8374469,Missing,* **Configuration Source**: Not enough information is available.
Optimisation,config,Optimisation/config,PMC2857954,Missing,* Configuration Source: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC8568050,Full,"* **Data Encoding Method: Min-Max Normalization**   * Applied to numerical features to scale them to a range of 0 to 1, preventing certain features from dominating the training process due to their original ranges. * **Data Encoding Method: Zero-Variance Feature Elimination**   * Features with zero variance (constant over every data point) were removed to reduce computational cost and avoid adding"
Optimisation,encoding,Optimisation/encoding,PMC9347213,Full,"* **Data Encoding Method**: Tokenization   * The raw protein sequence data was pre-processed using tokenization. The Keras Tokenizer module was employed to segment each amino acid in the protein sequences. This process converts the amino acids, represented by 20 different single-letter codes, into numeric digits. This encoding method is common in natural language processing and facilitates the fee"
Optimisation,encoding,Optimisation/encoding,PMC11865635,Full,* **Data Encoding Method**: The raw data underwent several preprocessing steps to enhance the model's ability to recognize features indicative of acute cholecystitis. The images were first converted to grayscale. Normalization was applied to standardize the pixel values. Dilation was used to expand the surrounding area of the gallbladder in the mask regions. A bilateral filter was employed to redu
Optimisation,encoding,Optimisation/encoding,PMC8581823,Full,"* **Data Encoding Method**: The human genome was divided into 150 pieces (20 Mbp/piece) based on genomic coordinates. The occurrence counts of nine different types of variations, including deletions, duplications, and other types of variations in exonic, intronic, and intergenic regions, were calculated for each piece. These counts were applied as feature vectors in the deep learning model. The pr"
Optimisation,encoding,Optimisation/encoding,PMC11625410,Full,* **Data Encoding Method: ProtFP Encoding**   The raw data was pre-processed using the ProtFP encoding method. This encoding converts each 8-residue contiguous subsequence of the protein sequence into a numerical feature vector. This method was applied to all input proteins to facilitate the prediction of cleavage sites and the computation of the estimated probability of class membership.  * **Dat
Optimisation,encoding,Optimisation/encoding,PMC7665450,Full,"* Data Encoding Method: Mean imputation was used to handle missing values, specifically for patient age, which was missing for less than 1% of the patients. This imputation was performed within respective cross-validation folds to maintain the integrity of the validation process. * Data Encoding Method: The models used patient age, Antral Follicle Count (AFC), and follicle count by size for the cu"
Optimisation,encoding,Optimisation/encoding,PMC11806858,Full,"* **Data Encoding Method**: The dataset underwent several preprocessing steps to handle missing data, normalize variables, and encode categorical features.   * **Missing Data Imputation**: Missing baseline data were imputed using a random forest-based approach, which was found to outperform k-nearest neighbor and chained equations imputation methods.   * **Normalization**: Continuous variables wer"
Optimisation,encoding,Optimisation/encoding,PMC11874791,Full,"* **Data Encoding Method**: The raw data underwent several preprocessing steps to prepare it for machine learning algorithms. This included data cleaning to remove inconsistencies and outliers, such as erroneous measurements equal to zero or infinity. Missing values were handled using two imputation techniques: Multiple Imputation by Chained Equations (MICE) and minimum imputation. For MICE, Sciki"
Optimisation,encoding,Optimisation/encoding,PMC10948976,Full,* **Data Encoding Method**: Categorical variables were encoded using one-hot encoding. * **Data Encoding Method**: Numerical variables were standardized. * **Data Encoding Method**: Synthetic Minority Over-sampling Technique (SMOTE) was employed to address class imbalance between PLNM and non-PLNM groups.
Optimisation,encoding,Optimisation/encoding,PMC10583101,Full,"* **Data Encoding Method: One-Hot Encoding**   - All categorical features, including the region identifier, were one-hot encoded. This involved creating a new binary (0/1) variable for every categorical value. For example, population density was replaced by three new binary variables based on the degree of urbanisation. This encoding ensures that meaningful predictions are obtained from the algori"
Optimisation,encoding,Optimisation/encoding,PMC4407517,Partial,"* **Data Encoding Method**: Not enough information is available.   * The paper does not provide specific details on the data encoding methods used. It mentions that the dataset consisted of clinical and medical data, but does not specify how these features were pre-processed or encoded."
Optimisation,encoding,Optimisation/encoding,PMC9980216,Partial,"* **Data Encoding Method**: Not enough information is available. The text mentions that details of the model architecture and preprocessing steps are provided in the Supplementary Appendix Section 1 and Fig. S1. However, the main text does not specify the exact preprocessing and encoding methods used."
Optimisation,encoding,Optimisation/encoding,PMC10579490,Partial,"* **Data Encoding Method**: Not enough information is available.   * The paper does not provide details on the specific methods used for pre-processing or encoding the raw data. The description of the data collection process mentions the use of an online tool developed by the Marconi AI laboratory at Makerere University, Uganda, for uploading cervical images and questionnaires. However, it does no"
Optimisation,encoding,Optimisation/encoding,PMC11206671,Partial,"* **Data Encoding Method**: Not enough information is available.   * The paper does not provide explicit details on the preprocessing steps applied to the raw data. It is mentioned that the initial equation for the FRPS was derived from a meta-analysis and that various statistical techniques were used, but specific encoding methods are not disclosed."
Optimisation,encoding,Optimisation/encoding,PMC11080251,Partial,* **Data Encoding Method**: The Boruta algorithm was used to identify the most relevant features from the training set that contribute significantly to the new OVCF prediction. This process ensures that only variables with true predictive power are included in subsequent modeling. Not enough information is available on the specific encoding methods used for the features.
Optimisation,encoding,Optimisation/encoding,PMC8080676,Partial,* **Data Encoding Method**: The study used the bcbio-nextgen bioinformatics framework (version 1.2.4) for RNA sequencing data analysis. This involved several steps:   * **Alignment**: Sequencing results were aligned using STAR.   * **Variant Calling**: Genetic variant calling was performed using GATK-3.8 HaplotypeCaller followed by VEP.   * **Alternative Splicing**: Analysis was conducted using rM
Optimisation,encoding,Optimisation/encoding,PMC8250466,Partial,"* **Data Encoding Method**: The paper does not provide explicit details on the data encoding methods used. However, it mentions that missing values were imputed based on Gibbs sampling. This suggests that some form of imputation was performed to handle missing data, but specific encoding techniques such as normalization or one-hot encoding are not detailed. Not enough information is available."
Optimisation,encoding,Optimisation/encoding,PMC7249423,Partial,* Data Encoding Method: The study did not explicitly detail the raw data pre-processing and encoding steps. Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC9353566,Partial,* Data Encoding Method: Not enough information is available.   * The paper does not provide specific details on the methods used for data pre-processing and encoding.
Optimisation,encoding,Optimisation/encoding,PMC11134423,Partial,* **Data Encoding Method**: Not enough information is available.   * The paper does not provide specific details on the pre-processing and encoding methods applied to the raw data.
Optimisation,encoding,Optimisation/encoding,PMC7659093,Missing,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC7511449,Missing,* **Data Encoding Method**: Not enough information is available.
Optimisation,encoding,Optimisation/encoding,PMC6637411,Missing,* **Data Encoding Method**: Not enough information is available.
